"","ref_number","prefix","property_name","state","county","city","street_number","status","request_type","restricted_address","acreage_of_property","area_of_significance","category_of_property","external_link","level_of_significance_international","level_of_significance_national","level_of_significance_state","level_of_significance_local","level_of_significance_not_indicated","listed_date","nhl_designated_date","other_names","park_name","property_id","district_name","address","latitude","longitude"
"38","82002062",NA,"Court Square Historic District","Alabama","Montgomery","Montgomery","21--35 Court St., 1--2 Dexter Ave., 18--24 N. Court St., and Court Sq.","Listed","Single",FALSE,3.4,"Agriculture; Architecture; Social History","District","https://catalog.archives.gov/id/77837133",FALSE,FALSE,FALSE,TRUE,FALSE,1982-03-01,NA,"See Also:Court Square-Dexter Ave. Historic District (Boundar",NA,"82002062","Court Square","Court Square Historic District, Montgomery, Alabama",32.37738,-86.30919
"39","100011227","SG","Court Square Urban Renewal Area Historic District","Alabama","Montgomery","Montgomery","Generally bounded by Madison Avenue, N. Lawrence Street, Church Street, and Lee Street","Listed","Single",FALSE,20,"Community Planning And Development","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2024-12-31,NA,NA,NA,"100011227","Court Square Urban Renewal Area","Court Square Urban Renewal Area Historic District, Montgomery, Alabama",32.37733260073,-86.309445757228
"40","84000697",NA,"Court Square-Dexter Avenue Historic District (Boundary Increase)","Alabama","Montgomery","Montgomery","Roughly Dexter Ave., Perry, Court, and Monroe Sts.","Listed","Single",FALSE,14.2,"Art; Architecture","District","https://catalog.archives.gov/id/77837131",FALSE,FALSE,FALSE,TRUE,FALSE,1984-08-30,NA,"See also:Winter Building",NA,"84000697","Court Square-Dexter Avenue (Boundary Increase)","Court Square-Dexter Avenue Historic District (Boundary Increase), Montgomery, Alabama",32.37738,-86.30919
"41","88003076",NA,"Dowe Historic District","Alabama","Montgomery","Montgomery","320 and 334 Washington Ave. and 114--116 S. Hull St.","Listed","Single",FALSE,1,"Architecture","Building","https://catalog.archives.gov/id/77837100",FALSE,FALSE,FALSE,TRUE,FALSE,1988-12-29,NA,NA,NA,"88003076","Dowe","Dowe Historic District, Montgomery, Alabama",32.37612,-86.30405
"42","00000138",NA,"Huntingdon College Campus Historic District","Alabama","Montgomery","Montgomery","1500 E. Fairview Ave.","Listed","Single",FALSE,58,"Architecture; Education; Landscape Architecture; Other","District","https://catalog.archives.gov/id/77837151",FALSE,FALSE,FALSE,TRUE,FALSE,2000-02-24,NA,"Women's College of Alabama",NA,"00000138","Huntingdon College Campus","Huntingdon College Campus Historic District, Montgomery, Alabama",32.34954,-86.28532
"43","79000395",NA,"Lower Commerce Street Historic District","Alabama","Montgomery","Montgomery","Roughly bounded by RR tracks, Commerce, N. Court, and Bibb Sts.","Listed","Single",FALSE,18,"Commerce; Architecture","District","https://catalog.archives.gov/id/77837139",FALSE,FALSE,TRUE,FALSE,FALSE,1979-03-29,NA,"See Also:Lower Commerce Street Historic District (Boundary I",NA,"79000395","Lower Commerce Street","Lower Commerce Street Historic District, Montgomery, Alabama",32.3801,-86.31081
"44","82002063",NA,"Lower Commerce Street Historic District (Boundary Increase)","Alabama","Montgomery","Montgomery","Roughly bounded by RR tracks, N. Court, Commerce, Coosa, and Tallapoosa Sts.","Listed","Single",FALSE,23,"Commerce; Architecture","District","https://catalog.archives.gov/id/77837129",FALSE,FALSE,TRUE,FALSE,FALSE,1982-02-25,NA,"See Also:Lower Commerce Street Historic District",NA,"82002063","Lower Commerce Street (Boundary Increase)","Lower Commerce Street Historic District (Boundary Increase), Montgomery, Alabama",32.3801,-86.31081
"45","86001529",NA,"Lower Commerce Street Historic District (Boundary Increase)","Alabama","Montgomery","Montgomery","Roughly bounded by Central of Georgia RR tracks, N. Lawrence St., Madison Ave., and Commerce St.","Listed","Single",FALSE,4,"Commerce; Architecture","District","https://catalog.archives.gov/id/77837137",FALSE,FALSE,FALSE,TRUE,FALSE,1987-01-15,NA,"See Also:79000395;82002063",NA,"86001529","Lower Commerce Street (Boundary Increase)","Lower Commerce Street Historic District (Boundary Increase), Montgomery, Alabama",32.3801,-86.31081
"46","87002177",NA,"Maxwell Air Force Base Senior Officer's Quarters Historic District","Alabama","Montgomery","Montgomery","West Dr., N. Juniper & S. Juniper Sts., Inner Circle, Center Dr., Sequoia, & East Dr., Maxwell Air Force Base","Listed","Single",FALSE,81,"Landscape Architecture; Military; Architecture","District","https://catalog.archives.gov/id/77837157",FALSE,TRUE,FALSE,FALSE,FALSE,1988-03-02,NA,NA,NA,"87002177","Maxwell Air Force Base Senior Officer's Quarters","Maxwell Air Force Base Senior Officer's Quarters Historic District, Montgomery, Alabama",32.38111,-86.34125
"47","12000141","MP","Montgomery Veterans Administration Hospital Historic District","Alabama","Montgomery","Montgomery","215 Perry Hill Rd.","Listed","Multiple",FALSE,NA,"Architecture; Politics/Government; Health/Medicine","District","https://catalog.archives.gov/id/77835472",FALSE,FALSE,TRUE,FALSE,FALSE,2012-03-19,NA,"Central Alabama Veterans Health Care System - West",NA,"12000141","Montgomery Veterans Administration Hospital","Montgomery Veterans Administration Hospital Historic District, Montgomery, Alabama",32.37707,-86.24392
"48","71000105",NA,"Ordeman-Shaw Historic District","Alabama","Montgomery","Montgomery","Bounded by McDonough, Decatur, Madison, and Randolph Sts.","Listed","Single",FALSE,7.4,"Commerce; Architecture","District","https://catalog.archives.gov/id/77837135",FALSE,FALSE,FALSE,TRUE,FALSE,1971-05-13,NA,NA,NA,"71000105","Ordeman-Shaw","Ordeman-Shaw Historic District, Montgomery, Alabama",32.38165,-86.30394
"49","100011302","RS","Peacock Tract Historic District","Alabama","Montgomery","Montgomery","the district is generally bounded by Day Street to the north, Rosa L. Parks Avenue to the east, Early Street and I-65 to the southeast, Mill Street to the southwest, and Oak Street to the west","Listed","Resubmission",FALSE,250,"Social History; Ethnic Heritage-Black","District",NA,FALSE,TRUE,TRUE,TRUE,FALSE,2025-12-01,NA,"West Side; West Montgomery",NA,"100011302","Peacock Tract","Peacock Tract Historic District, Montgomery, Alabama",32.197365579751,-86.313048500073
"50","71000106",NA,"Perry Street Historic District","Alabama","Montgomery","Montgomery","Bounded roughly by McDonough St. on E, Sayre St. on W, Washington St. on N, and Donaldson St. on S","Listed","Single",FALSE,170,"Architecture","District","https://catalog.archives.gov/id/77837096",FALSE,FALSE,TRUE,FALSE,FALSE,1971-12-16,NA,NA,NA,"71000106","Perry Street","Perry Street Historic District, Montgomery, Alabama",32.3736,-86.30724
"51","84000713",NA,"South Perry Street Historic District","Alabama","Montgomery","Montgomery","Roughly Perry St. between Washington St. and Dexter Ave.","Listed","Single",FALSE,2,"Architecture","District","https://catalog.archives.gov/id/77837173",FALSE,FALSE,FALSE,TRUE,FALSE,1984-08-30,NA,NA,NA,"84000713","South Perry Street","South Perry Street Historic District, Montgomery, Alabama",32.37682,-86.30742
"52","83002981",NA,"Albany Heritage Neighborhood Historic District","Alabama","Morgan","Decatur","Roughly bounded by Gordon Dr., Summerville Rd., Jackson, 8th, Moulton, 6th, and 4th Aves.","Listed","Single",FALSE,72,"Industry; Architecture","District","https://catalog.archives.gov/id/77837225",FALSE,FALSE,FALSE,TRUE,FALSE,1983-02-03,NA,NA,NA,"83002981","Albany Heritage Neighborhood","Albany Heritage Neighborhood Historic District, Morgan, Alabama",34.60017,-86.97759
"53","80000731",NA,"Bank Street Historic District","Alabama","Morgan","Decatur","Bank St.","Listed","Single",FALSE,14,"Commerce; Architecture","District","https://catalog.archives.gov/id/77837215",FALSE,FALSE,TRUE,FALSE,FALSE,1980-03-27,NA,"See Also:Bank Street-Old Decatur Historic District (Boundary",NA,"80000731","Bank Street","Bank Street Historic District, Morgan, Alabama",34.61009,-86.98334
"54","85001067",NA,"Bank Street-Old Decatur Historic District (Boundary Increase)","Alabama","Morgan","Decatur","Roughly bounded by Bank, Market, Well and Lee Sts.","Listed","Single",FALSE,116.9,"Commerce; Health/Medicine; Politics/Government; Architecture","District","https://catalog.archives.gov/id/77837219",FALSE,FALSE,FALSE,TRUE,FALSE,1985-05-16,NA,"See Also:Bank Street Historic District",NA,"85001067","Bank Street-Old Decatur (Boundary Increase)","Bank Street-Old Decatur Historic District (Boundary Increase), Morgan, Alabama",34.61009,-86.98334
"55","12001079",NA,"East Old Town Historic District","Alabama","Morgan","Decatur","Address Restricted","Listed","Single",TRUE,30,"Architecture; Black; Historic - Non-Aboriginal","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2012-12-26,NA,NA,NA,"12001079","East Old Town","East Old Town Historic District, Morgan, Alabama",34.61679,-86.98735
"56","99000469",NA,"Hartselle Downtown Commercial Historic District","Alabama","Morgan","Hartselle","Roughly along Main, Railroad, Hickory, and Sparkman Sts.","Listed","Single",FALSE,15,"Architecture; Transportation; Commerce","District","https://catalog.archives.gov/id/77837233",FALSE,FALSE,FALSE,TRUE,FALSE,1999-04-22,NA,NA,NA,"99000469","Hartselle Downtown Commercial","Hartselle Downtown Commercial Historic District, Morgan, Alabama",34.44321,-86.93395
"57","95000810","AD","New Decatur-Albany Historic District (Additional Documentation)","Alabama","Morgan","Decatur","Roughly, 2nd Ave. (100 block NE., 100 block SE. E side, 300 block SE. W side) and parts of Johnson and Moulton Sts.","Listed","Add.doc.",FALSE,14,"Architecture; Community Planning And Development; Commerce; Entertainment/Recreation","District","https://catalog.archives.gov/id/77837221",FALSE,FALSE,FALSE,TRUE,FALSE,1995-07-07,NA,"See Also:Cotaco Opera House",NA,"95000810","New Decatur-Albany (Additional Documentation)","New Decatur-Albany Historic District (Additional Documentation), Morgan, Alabama",34.6029,-86.9851
"58","100012398","BC","New Decatur-Albany Historic District (Boundary Increase And Boundary Decrease)","Alabama","Morgan","Decatur","Roughly bounded by Moulton St East: 4th and 5th Aves: Grant and Jackson Sts SE: and the Louisville & Nashville Railroad corridor.","Listed","Boundary",FALSE,33,"Architecture; Community Planning And Development; Commerce; Entertainment/Recreation","District","https://catalog.archives.gov/id/77837221",FALSE,FALSE,FALSE,TRUE,FALSE,2025-12-19,NA,"See Also:Cotaco Opera House",NA,"95000810","New Decatur-Albany (Boundary Increase And Boundary Decrease)","New Decatur-Albany Historic District (Boundary Increase And Boundary Decrease), Morgan, Alabama",34.6029,-86.9851
"59","99000148",NA,"New Decatur-Albany Historic District (Boundary Increase)","Alabama","Morgan","Decatur","136 First Ave. NE","Listed","Single",FALSE,0.9,"Commerce","Building","https://catalog.archives.gov/id/77837235",FALSE,FALSE,FALSE,TRUE,FALSE,1999-02-12,NA,NA,NA,"99000148","New Decatur-Albany (Boundary Increase)","New Decatur-Albany Historic District (Boundary Increase), Morgan, Alabama",34.6029,-86.9851
"60","04000274",NA,"New Decatur-Albany Residential Historic District (Boundary Increase)","Alabama","Morgan","Decatur","Grant, Jackson, and Sherman St., gordon and Prospect Drs.","Listed","Single",FALSE,127,"Community Planning And Development; Architecture","District","https://catalog.archives.gov/id/77837237",FALSE,FALSE,FALSE,TRUE,FALSE,2004-04-14,NA,"Albany Heritage Neighborhood District",NA,"04000274","New Decatur-Albany Residential (Boundary Increase)","New Decatur-Albany Residential Historic District (Boundary Increase), Morgan, Alabama",34.60017,-86.97759
"61","12001080",NA,"West Old Town Historic District","Alabama","Morgan","Decatur","Address Restricted","Listed","Single",TRUE,31,"Architecture; Black; Historic - Non-Aboriginal","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2012-12-26,NA,NA,NA,"12001080","West Old Town","West Old Town Historic District, Morgan, Alabama",34.61839,-86.99419
"62","79000400",NA,"Green Street Historic District","Alabama","Perry","Marion","203--751 W. Green St.","Listed","Single",FALSE,45,"Architecture","District","https://catalog.archives.gov/id/77837243",FALSE,FALSE,TRUE,FALSE,FALSE,1979-05-30,NA,NA,NA,"79000400","Green Street","Green Street Historic District, Perry, Alabama",32.6334,-87.32447
