museum_url,category,museum_name,street_address,state,country,full_address,website_link,latitude,longitude
https://whichmuseum.com/museum/pacific-science-center-seattle-8885,Science & Technology,Pacific Science Center,2nd Avenue North 200,Washington,United States,"2nd Avenue North 200, Washington, United States",https://www.pacificsciencecenter.org/,47.6194061,-122.350778
https://whichmuseum.com/museum/museum-of-the-american-gangster-new-york-9318,Specialized & Alternative,Museum of the American Gangster,80 Saint Marks Place,New York,United States,"80 Saint Marks Place, New York, United States",https://theatre80.wordpress.com/about-80-st-marks-place/about-museum-of-the-american-gangster/,40.7275711,-73.9857883
https://whichmuseum.com/museum/center-for-wooden-boats-seattle-8891,Specialized & Alternative,Center For Wooden Boats,Valley Street 1010,Washington,United States,"Valley Street 1010, Washington, United States",http://cwb.org,47.6271962,-122.3359006
https://whichmuseum.com/museum/museum-of-the-bible-washington-d-c-9214,History & Anthropology,Museum of the Bible,4th Street Southwest 400,Washington DC,United States,"4th Street Southwest 400, Washington DC, United States",https://www.museumofthebible.org/,38.884549,-77.0164517
https://whichmuseum.com/museum/saint-louis-zoo-st-louis-19073,Nature & Natural History,Saint Louis Zoo,Government Drive 1,Missouri,United States,"Government Drive 1, Missouri, United States",http://www.stlzoo.org,38.6343952,-90.2876339
https://whichmuseum.com/museum/key-west-lighthouse-keeper-s-quarters-museum-8367,History & Anthropology,Key West Lighthouse & Keeper's Quarters Museum,938 Whitehead St,Florida,United States,"938 Whitehead St, Florida, United States",https://www.kwahs.org/museums/lighthouse-keepers-quarters/visit,24.5508885,-81.8008486
https://whichmuseum.com/museum/south-carolina-aquarium-charleston-8557,Nature & Natural History,South Carolina Aquarium,100 Aquarium Wharf,South Carolina,United States,"100 Aquarium Wharf, South Carolina, United States",https://scaquarium.org/,32.7910697,-79.9254807
https://whichmuseum.com/museum/ford-piquette-avenue-plant-detroit-8911,Science & Technology,Ford Piquette Avenue Plant,Piquette Street 461,Michigan,United States,"Piquette Street 461, Michigan, United States",https://www.fordpiquetteplant.org/,42.3691544,-83.0654987
https://whichmuseum.com/museum/adventure-aquarium-camden-10582,Nature & Natural History,Adventure Aquarium,Riverside Drive 1,New Jersey,United States,"Riverside Drive 1, New Jersey, United States",http://www.adventureaquarium.com/,39.9454428,-75.1314961
https://whichmuseum.com/museum/biosphere-2-oracle-18747,Nature & Natural History,Biosphere 2,South Biosphere Road,Arizona,United States,"South Biosphere Road, Arizona, United States",https://biosphere2.org/,32.582532,-110.8422334
https://whichmuseum.com/museum/rubin-museum-of-art-new-york-9319,Art & Design,Rubin Museum of Art,West 17th Street 150,New York,United States,"West 17th Street 150, New York, United States",http://rubinmuseum.org,40.7400959,-73.9977377
https://whichmuseum.com/museum/guinness-world-records-museum-los-angeles-10841,Specialized & Alternative,Guinness World Records Museum,Hollywood Boulevard 6764,California,United States,"Hollywood Boulevard 6764, California, United States",https://www.guinnessmuseumhollywood.com/,34.1012815,-118.3380409
https://whichmuseum.com/museum/rainbow-vomit-dallas-21217,Art & Design,Rainbow Vomit,3609 Parry Avenue,Texas,United States,"3609 Parry Avenue, Texas, United States",https://www.rainbowvomitdallas.com/,32.7814685,-96.7667528
https://whichmuseum.com/museum/spanish-village-art-center-san-diego-9159,Art & Design,Spanish Village Art Center,1770 Village Place,California,United States,"1770 Village Place, California, United States",https://spanishvillageartcenter.com/,32.7340791,-117.1476305
https://whichmuseum.com/museum/frist-art-museum-nashville-8515,Art & Design,Frist Art Museum,919 Broadway – DowntownNashville,Tennessee,United States,"919 Broadway – DowntownNashville, Tennessee, United States",http://www.fristartmuseum.org,NA,NA
https://whichmuseum.com/museum/the-walt-disney-family-museum-san-francisco-9024,Art & Design,The Walt Disney Family Museum,Montgomery Street 104,California,United States,"Montgomery Street 104, California, United States",https://www.waltdisney.org/,37.8013627,-122.4587206
https://whichmuseum.com/museum/pima-air-space-museum-tucson-10899,Science & Technology,Pima Air & Space Museum,East Valencia Road 6000,Arizona,United States,"East Valencia Road 6000, Arizona, United States",http://pimaair.org,32.1379065,-110.8671287
https://whichmuseum.com/museum/hollywood-cars-museum-paradise-19878,Science & Technology,Hollywood Cars Museum,5115 Dean Martin Dr UNIT 905,Nevada,United States,"5115 Dean Martin Dr UNIT 905, Nevada, United States",http://hollywoodcarsmuseum.com/,NA,NA
https://whichmuseum.com/museum/battleship-new-jersey-museum-and-memorial-camden-10583,Science & Technology,Battleship New Jersey Museum and Memorial,100 Clinton St,New Jersey,United States,"100 Clinton St, New Jersey, United States",http://www.battleshipnewjersey.org/,40.7383631,-74.035547
https://whichmuseum.com/museum/buckhorn-saloon-and-museum-san-antonio-9625,History & Anthropology,Buckhorn Saloon and Museum,318 E. Houston StreetSan Antonio,Texas,United States,"318 E. Houston StreetSan Antonio, Texas, United States",http://www.buckhornmuseum.com,NA,NA
https://whichmuseum.com/museum/oldest-wooden-school-house-st-augustine-11045,History & Anthropology,Oldest Wooden School House,Saint George Street 14,Florida,United States,"Saint George Street 14, Florida, United States",http://www.oldestwoodenschoolhouse.com/,29.897347,-81.3135723
https://whichmuseum.com/museum/grizzly-wolf-discovery-center-west-yellowstone-12514,Nature & Natural History,Grizzly & Wolf Discovery Center,201 S Canyon St,Montana,United States,"201 S Canyon St, Montana, United States",http://www.grizzlydiscoveryctr.org,44.65599,-111.09901
https://whichmuseum.com/museum/skyscraper-museum-new-york-9301,Specialized & Alternative,Skyscraper Museum,Battery Place 39,New York,United States,"Battery Place 39, New York, United States",http://www.skyscraper.org/,40.70575,-74.017691
https://whichmuseum.com/museum/los-angeles-county-museum-of-art-9428,Art & Design,Los Angeles County Museum of Art,5905 Wilshire Boulevard,California,United States,"5905 Wilshire Boulevard, California, United States",http://www.lacma.org,34.0637362,-118.3589376
https://whichmuseum.com/museum/the-museum-at-fit-new-york-9320,Art & Design,The Museum At Fit,227 W 27th St,New York,United States,"227 W 27th St, New York, United States",http://www.fitnyc.edu,40.7469087,-73.9942748
https://whichmuseum.com/museum/new-orleans-botanical-garden-9107,Nature & Natural History,New Orleans Botanical Garden,1 Palm DrNew OrleansLA 70124United States,Louisiana,United States,"1 Palm DrNew OrleansLA 70124United States, Louisiana, United States",http://neworleanscitypark.com/botanical-garden,NA,NA
https://whichmuseum.com/museum/national-gallery-of-art-east-building-washington-d-c-9228,Art & Design,National Gallery of Art - East Building,4th St NW,Washington DC,United States,"4th St NW, Washington DC, United States",https://www.nga.gov/about/welcome-to-the-east-building.html,38.917604,-77.017596
https://whichmuseum.com/museum/museum-of-illusions-atlanta-48686,NA,Museum of Illusions Atlanta,264 19th Street Northwest,Georgia,United States,"264 19th Street Northwest, Georgia, United States",https://moiatlanta.com/,33.7932735,-84.3970999
https://whichmuseum.com/museum/natural-history-museum-of-utah-salt-lake-city-8073,Nature & Natural History,Natural History Museum of Utah,Wakara Way 301,Utah,United States,"Wakara Way 301, Utah, United States",http://nhmu.utah.edu/,40.7641107,-111.822614
https://whichmuseum.com/museum/national-museum-of-african-art-washington-d-c-9230,Art & Design,National Museum of African Art,Independence Avenue Southwest 950,Washington DC,United States,"Independence Avenue Southwest 950, Washington DC, United States",https://africa.si.edu/,38.8880093,-77.0255044
https://whichmuseum.com/museum/jimmy-carter-library-and-museum-atlanta-8680,History & Anthropology,Jimmy Carter Library and Museum,441 Freedom Pkwy NE,Georgia,United States,"441 Freedom Pkwy NE, Georgia, United States",http://www.jimmycarterlibrary.gov,33.7668805,-84.3578589
https://whichmuseum.com/museum/denver-zoo-8618,Nature & Natural History,Denver Zoo,Steele Street 2300,Colorado,United States,"Steele Street 2300, Colorado, United States",http://www.denverzoo.org,39.7492422,-104.95041
https://whichmuseum.com/museum/frank-lloyd-wright-home-and-studio-oak-park-11215,History & Anthropology,Frank Lloyd Wright Home and Studio,Chicago Avenue 951,Illinois,United States,"Chicago Avenue 951, Illinois, United States",http://flwright.org/,41.8940513,-87.7996691
https://whichmuseum.com/museum/united-states-army-museum-of-hawaii-honolulu-8301,History & Anthropology,United States Army Museum of Hawaii,Kalia Road 2131,Hawaii,United States,"Kalia Road 2131, Hawaii, United States",http://www.hiarmymuseumsoc.org/,21.2790623,-157.8340006
https://whichmuseum.com/museum/museum-of-arts-and-design-new-york-9302,Art & Design,Museum of Arts and Design,Columbus Circle 2,New York,United States,"Columbus Circle 2, New York, United States",http://www.madmuseum.org/,40.7673319,-73.9819361
https://whichmuseum.com/museum/louisville-slugger-museum-bat-factory-9522,Specialized & Alternative,Louisville Slugger Museum & Bat Factory,West Main Street 800,Kentucky,United States,"West Main Street 800, Kentucky, United States",http://www.sluggermuseum.com,38.2568585,-85.7637124
https://whichmuseum.com/museum/norton-simon-museum-of-art-pasadena-10575,Art & Design,Norton Simon Museum of Art,411 West Colorado Boulevard,California,United States,"411 West Colorado Boulevard, California, United States",http://nortonsimon.org,34.1463727,-118.159259
https://whichmuseum.com/museum/o-k-corral-tombstone-10833,History & Anthropology,O.k. Corral Tombstone,326 East Allen St,Arizona,United States,"326 East Allen St, Arizona, United States",https://www.ok-corral.com/,31.7129295,-110.0679259
https://whichmuseum.com/museum/highland-light-truro-12546,Science & Technology,Highland Light,Highland Light Road 27,Massachusetts,United States,"Highland Light Road 27, Massachusetts, United States",https://www.highlandlighthouse.org/,42.0392159,-70.0621077
https://whichmuseum.com/museum/cooper-hewitt-smithsonian-design-museum-new-york-9303,Art & Design,"Cooper–hewitt, Smithsonian Design Museum",East 91st Street 2,New York,United States,"East 91st Street 2, New York, United States",http://www.cooperhewitt.org/,40.7842843,-73.957699
https://whichmuseum.com/museum/moqui-cave-kanab-12657,Nature & Natural History,Moqui Cave,4581 US-89,Utah,United States,"4581 US-89, Utah, United States",http://moqui-cave.com/,40.6724325,-111.8881515
https://whichmuseum.com/museum/houston-zoo-8838,Nature & Natural History,Houston Zoo,Hermann Park Drive 6200,Texas,United States,"Hermann Park Drive 6200, Texas, United States",http://www.houstonzoo.org,29.7133325,-95.391588
https://whichmuseum.com/museum/gator-park-miami-8705,Nature & Natural History,Gator Park,South West 8th St,Florida,United States,"South West 8th St, Florida, United States",https://www.gatorpark.com/,NA,NA
https://whichmuseum.com/museum/indiana-war-memorial-military-museum-indianapolis-8229,History & Anthropology,Indiana War Memorial Military Museum,55 E Michigan St,Indiana,United States,"55 E Michigan St, Indiana, United States",https://www.indianawarmemorials.org/,39.7740073,-86.156841
https://whichmuseum.com/museum/uss-constellation-baltimore-8798,History & Anthropology,301 E Pratt St,Pier 1,Maryland,United States,"Pier 1, Maryland, United States",https://historicships.org/,39.2681474,-76.5708699
https://whichmuseum.com/museum/nasher-sculpture-center-dallas-8476,Art & Design,Nasher Sculpture Center,Flora Street 2001,Texas,United States,"Flora Street 2001, Texas, United States",http://www.nashersculpturecenter.org/,32.7882373,-96.8001498
https://whichmuseum.com/museum/phoenix-art-museum-8489,Art & Design,Phoenix Art Museum,North Central Avenue 1625,Arizona,United States,"North Central Avenue 1625, Arizona, United States",http://www.phxart.org,33.4667444,-112.072103
https://whichmuseum.com/museum/marble-house-newport-10915,History & Anthropology,Marble House,Bellevue Avenue 596,Rhode Island,United States,"Bellevue Avenue 596, Rhode Island, United States",https://www.newportmansions.org/explore/marble-house,41.4620639,-71.3056704
https://whichmuseum.com/museum/chaco-culture-national-historical-park-nageezi-29084,History & Anthropology,Chaco Culture National Historical Park,1808 CR-7950,New Mexico,United States,"1808 CR-7950, New Mexico, United States",http://www.nps.gov/chcu/,36.1076516,-107.813743
https://whichmuseum.com/museum/green-meldrim-house-savannah-8314,History & Anthropology,Green-meldrim House,14 West Macon StreetSavannah,Georgia,United States,"14 West Macon StreetSavannah, Georgia, United States",https://stjohnssav.org/worship/visit/green-meldrim-house/,NA,NA
https://whichmuseum.com/museum/muhammad-ali-center-louisville-9523,Specialized & Alternative,Muhammad Ali Center,North 6th Street 144,Kentucky,United States,"North 6th Street 144, Kentucky, United States",http://www.alicenter.org,38.2583,-85.7599872
https://whichmuseum.com/museum/new-york-state-museum-albany-9732,History & Anthropology,222 Madison Ave,Cultural Education Center,New York,United States,"Cultural Education Center, New York, United States",http://www.nysm.nysed.gov/,42.6477788,-73.7629812
https://whichmuseum.com/museum/imagine-museum-contemporary-glass-art-saint-petersburg-21280,Art & Design,Imagine Museum: Contemporary Glass Art,1901 Central Avenue,Florida,United States,"1901 Central Avenue, Florida, United States",https://www.imaginemuseum.com/,27.7712954,-82.6595381
https://whichmuseum.com/museum/new-york-yankees-museum-9321,Specialized & Alternative,New York Yankees Museum,E 161 St,New York,United States,"E 161 St, New York, United States",https://www.mlb.com/yankees/ballpark/tours/museum,43.1269383,-77.6173628
https://whichmuseum.com/museum/winchester-mystery-house-san-jose-8327,History & Anthropology,Winchester Mystery House,South Winchester Boulevard 525,California,United States,"South Winchester Boulevard 525, California, United States",http://winchestermysteryhouse.com,37.3182932,-121.9509886
https://whichmuseum.com/museum/eames-house-los-angeles-9432,Art & Design,Eames House,203 Chautauqua Boulevard,California,United States,"203 Chautauqua Boulevard, California, United States",http://eamesfoundation.org/,34.0305367,-118.5182047
https://whichmuseum.com/museum/missouri-botanical-garden-st-louis-8187,Nature & Natural History,Missouri Botanical Garden,Shaw Boulevard 4344,Missouri,United States,"Shaw Boulevard 4344, Missouri, United States",http://www.mobot.org/,38.6154361,-90.258364
https://whichmuseum.com/museum/chicago-fed-s-money-museum-8757,Specialized & Alternative,Chicago Fed's Money Museum,230 S LaSalle St,Illinois,United States,"230 S LaSalle St, Illinois, United States",https://www.chicagofed.org/education/money-museum/index,41.8784283,-87.6330264
https://whichmuseum.com/museum/san-diego-natural-history-museum-9161,Nature & Natural History,San Diego Natural History Museum,1788 El Prado,California,United States,"1788 El Prado, California, United States",http://www.sdnhm.org,32.7320782,-117.1472979
https://whichmuseum.com/museum/madame-tussauds-san-francisco-9514,Specialized & Alternative,Madame Tussauds San Francisco,Jefferson Street 145,California,United States,"Jefferson Street 145, California, United States",https://www.madametussauds.com/san-francisco/,37.8080687,-122.4146828
https://whichmuseum.com/museum/the-cabildo-new-orleans-9112,History & Anthropology,The Cabildo,Chartres Street 701,Louisiana,United States,"Chartres Street 701, Louisiana, United States",https://louisianastatemuseum.org/museum/cabildo,29.957671,-90.0638121
https://whichmuseum.com/museum/martin-luther-king-jr-national-historic-site-national-park-service-visitor-center-atlanta-10859,History & Anthropology,Martin Luther King Jr. National Historic Site National Park Service Visitor Center,Auburn Avenue Northeast 450,Georgia,United States,"Auburn Avenue Northeast 450, Georgia, United States",http://www.nps.gov/malu,33.7563822,-84.3734662
https://whichmuseum.com/museum/destrehan-plantation-21278,History & Anthropology,#4 History & Anthropology in New Orleans #3 Historic houses in New Orleans #4 History & Anthropology in Louisiana #3 Historic houses in Louisiana #166 History & Anthropology in United States #118 Historic houses in United States,Destrehan Plantation,70047 Destrehan,United States,"Destrehan Plantation, 70047 Destrehan, United States",https://www.destrehanplantation.org/,29.9450159,-90.3644795
https://whichmuseum.com/museum/the-albuquerque-museum-of-art-history-8052,Art & Design,The Albuquerque Museum of Art & History,2000 Mountain Rd NW,New Mexico,United States,"2000 Mountain Rd NW, New Mexico, United States",http://cabq.gov/museum/,35.0976279,-106.6683085
https://whichmuseum.com/museum/amish-farm-and-house-lancaster-19208,History & Anthropology,Amish Farm and House,Covered Bridge Drive 2395,Pennsylvania,United States,"Covered Bridge Drive 2395, Pennsylvania, United States",http://www.amishfarmandhouse.com/,41.0408384,-76.4848563
https://whichmuseum.com/museum/mystery-castle-phoenix-8490,Specialized & Alternative,Mystery Castle,800 E Mineral RdPhoenix,Arizona,United States,"800 E Mineral RdPhoenix, Arizona, United States",http://www.mymysterycastle.com/,NA,NA
https://whichmuseum.com/museum/ncaa-hall-of-champions-indianapolis-10905,History & Anthropology,Ncaa Hall of Champions,700 W Washington St,Indiana,United States,"700 W Washington St, Indiana, United States",https://ncaahallofchampions.org/,39.7674013,-86.1686727
https://whichmuseum.com/museum/maine-narrow-gauge-railroad-museum-portland-9862,Science & Technology,Maine Narrow Gauge Railroad Museum,49 Thames St,Maine,United States,"49 Thames St, Maine, United States",https://mainenarrowgauge.org/,43.6605146,-70.2464162
https://whichmuseum.com/museum/dr-pepper-museum-waco-10242,Specialized & Alternative,Dr Pepper Museum,300 South 5th Street,Texas,United States,"300 South 5th Street, Texas, United States",https://drpeppermuseum.com/,31.5547738,-97.1289184
https://whichmuseum.com/museum/basilica-of-the-national-shrine-of-the-assumption-of-the-blessed-virgin-mary-baltimore-8796,History & Anthropology,Basilica of the National Shrine of the Assumption of the Blessed Virgin Mary,North Charles Street 408,Maryland,United States,"North Charles Street 408, Maryland, United States",http://americasfirstcathedral.org/,39.2944588,-76.6162447
https://whichmuseum.com/museum/iowa-state-capitol-des-moines-10530,History & Anthropology,Iowa State Capitol,East Grand Avenue 1007,Iowa,United States,"East Grand Avenue 1007, Iowa, United States",https://www.legis.iowa.gov/resources/tourCapitol,41.5912051,-93.6038186
https://whichmuseum.com/museum/musicians-hall-of-fame-and-museum-nashville-8512,Specialized & Alternative,Musicians Hall of Fame and Museum,401 Gay StreetNashville,Tennessee,United States,"401 Gay StreetNashville, Tennessee, United States",http://www.musicianshalloffame.com/,NA,NA
https://whichmuseum.com/museum/alaska-state-museum-juneau-10749,History & Anthropology,Alaska State Museum,395 Whittier St,Alaska,United States,"395 Whittier St, Alaska, United States",https://museums.alaska.gov/asm/,58.3001846,-134.415158
https://whichmuseum.com/museum/new-mexico-museum-of-space-history-alamogordo-11327,Science & Technology,New Mexico Museum of Space History,5002 Us Highway 2001,New Mexico,United States,"5002 Us Highway 2001, New Mexico, United States",http://www.nmspacemuseum.org,NA,NA
https://whichmuseum.com/museum/elvis-presley-birthplace-tupelo-11443,Specialized & Alternative,Elvis Presley Birthplace,Elvis Presley Drive 306,Mississippi,United States,"Elvis Presley Drive 306, Mississippi, United States",https://www.elvispresleybirthplace.com/,34.2599715,-88.6799394
https://whichmuseum.com/museum/the-old-red-museum-of-dallas-county-history-8471,History & Anthropology,The Old Red Museum of Dallas County History,South Houston Street 100,Texas,United States,"South Houston Street 100, Texas, United States",https://www.oldred.org/,32.7786089,-96.8073166
https://whichmuseum.com/museum/indianapolis-motor-speedway-museum-14416,Science & Technology,Indianapolis Motor Speedway Museum,4750 W 16th St,Indiana,United States,"4750 W 16th St, Indiana, United States",http://www.imsmuseum.org/,39.7875492,-86.23723
https://whichmuseum.com/museum/children-s-museum-of-manhattan-new-york-9322,Specialized & Alternative,Children's Museum of Manhattan,West 83rd Street 212,New York,United States,"West 83rd Street 212, New York, United States",http://cmom.org/,40.7858779,-73.9772609
https://whichmuseum.com/museum/mmuseumm-new-york-9323,Specialized & Alternative,Mmuseumm,Cortlandt Alley 4,New York,United States,"Cortlandt Alley 4, New York, United States",http://www.mmuseumm.com/,40.7173912,-74.0027913
https://whichmuseum.com/museum/crystal-bridges-museum-of-american-art-bentonville-12190,Art & Design,Crystal Bridges Museum of American Art,Museum Way 600,Arkansas,United States,"Museum Way 600, Arkansas, United States",http://crystalbridges.org/,36.382108,-94.2036461
https://whichmuseum.com/museum/the-presbytere-new-orleans-9114,History & Anthropology,The Presbytère,Chartres Street 751,Louisiana,United States,"Chartres Street 751, Louisiana, United States",https://louisianastatemuseum.org/museum/presbytere,29.9582189,-90.0633649
https://whichmuseum.com/museum/blue-star-contemporary-art-center-san-antonio-9628,Art & Design,Blue Star Contemporary Art Center,132 Blue Star,Texas,United States,"132 Blue Star, Texas, United States",https://bluestarcontemporary.org/,29.4097073,-98.4957685
https://whichmuseum.com/museum/penn-museum-philadelphia-8943,History & Anthropology,Penn Museum,South Street 3260,Pennsylvania,United States,"South Street 3260, Pennsylvania, United States",http://www.penn.museum,39.9492859,-75.1920297
https://whichmuseum.com/museum/sonoma-valley-museum-of-art-11112,Art & Design,Sonoma Valley Museum of Art,Broadway 551,California,United States,"Broadway 551, California, United States",http://www.svma.org/,38.2909797,-122.4584613
https://whichmuseum.com/museum/wild-center-tupper-lake-18991,Nature & Natural History,Wild Center,45 Museum Drive,New York,United States,"45 Museum Drive, New York, United States",http://www.wildcenter.org/,40.8114364,-73.6421103
https://whichmuseum.com/museum/combat-air-museum-williamsport-township-19108,Science & Technology,Combat Air Museum,7016 SE Forbes Ave,Kansas,United States,"7016 SE Forbes Ave, Kansas, United States",http://www.combatairmuseum.org/,38.9403898,-95.6776048
https://whichmuseum.com/museum/theodore-roosevelt-birthplace-national-historic-site-new-york-9324,History & Anthropology,Theodore Roosevelt Birthplace National Historic Site,28 East 20th Street,New York,United States,"28 East 20th Street, New York, United States",https://www.nps.gov/thrb/,40.7386402,-73.9890373
https://whichmuseum.com/museum/holocaust-museum-la-los-angeles-9433,History & Anthropology,Holocaust Museum LA,100 S. The Grove Dr.,California,United States,"100 S. The Grove Dr., California, United States",http://www.holocaustmuseumla.org,34.0760144,-118.3563463
https://whichmuseum.com/museum/lummis-home-los-angeles-9434,Specialized & Alternative,Lummis Home,200 E Avenue 43,California,United States,"200 E Avenue 43, California, United States",https://www.laparks.org/historic/lummis-home-and-gardens,34.123598,-118.223866
https://whichmuseum.com/museum/franklin-institute-philadelphia-8937,Science & Technology,Franklin Institute,North 20th Street 222,Pennsylvania,United States,"North 20th Street 222, Pennsylvania, United States",https://www.fi.edu/,39.9582436,-75.1730789
https://whichmuseum.com/museum/motown-museum-detroit-8909,Specialized & Alternative,Motown Museum,West Grand Boulevard 2648,Michigan,United States,"West Grand Boulevard 2648, Michigan, United States",https://www.motownmuseum.org/,42.3641217,-83.0884919
https://whichmuseum.com/museum/woodrow-wilson-house-washington-d-c-9231,History & Anthropology,Woodrow Wilson House,2340 S Street,Washington DC,United States,"2340 S Street, Washington DC, United States",http://www.woodrowwilsonhouse.org/,38.8939168,-77.0426534
https://whichmuseum.com/museum/american-visionary-art-museum-baltimore-10843,Art & Design,American Visionary Art Museum,Key Highway 800,Maryland,United States,"Key Highway 800, Maryland, United States",http://avam.org/,39.2803985,-76.6068932
https://whichmuseum.com/museum/hershey-s-chocolate-world-12177,NA,Hershey's Chocolate World,Chocolate World Way 101,Pennsylvania,United States,"Chocolate World Way 101, Pennsylvania, United States",https://www.chocolateworld.com/home.html,40.2880764,-76.6610194
https://whichmuseum.com/museum/moma-ps1-new-york-9490,Art & Design,MoMA PS1,22-25 Jackson Ave,New York,United States,"22-25 Jackson Ave, New York, United States",http://www.momaps1.org,40.8111555,-73.9098223
https://whichmuseum.com/museum/semitic-museum-cambridge-9725,History & Anthropology,Semitic Museum,Divinity Avenue 6,Massachusetts,United States,"Divinity Avenue 6, Massachusetts, United States",http://www.semiticmuseum.fas.harvard.edu/,42.3780781,-71.1139347
https://whichmuseum.com/museum/boston-children-s-museum-9086,Specialized & Alternative,Boston Children's Museum,308 Congress Street,Massachusetts,United States,"308 Congress Street, Massachusetts, United States",http://www.bostonchildrensmuseum.org/,42.3518468,-71.0496461
https://whichmuseum.com/museum/molly-brown-house-museum-denver-8619,History & Anthropology,Molly Brown House Museum,Pennsylvania Street 1340,Colorado,United States,"Pennsylvania Street 1340, Colorado, United States",https://mollybrown.org/,39.73751,-104.9807688
https://whichmuseum.com/museum/casa-de-la-guerra-santa-barbara-9900,History & Anthropology,Casa De La Guerra,15 E De La Guerra St,California,United States,"15 E De La Guerra St, California, United States",https://www.sbthp.org/casadelaguerra,34.4203021,-119.6994695
https://whichmuseum.com/museum/u-s-olympic-paralympic-museum-colorado-springs-21213,Specialized & Alternative,U.S. Olympic & Paralympic Museum,200 S Sierra Madre St,Colorado,United States,"200 S Sierra Madre St, Colorado, United States",https://usopm.org/,38.8294794,-104.8296189
https://whichmuseum.com/museum/mount-rushmore-national-memorial-keystone-29280,History & Anthropology,Mount Rushmore National Memorial,SD-244,South Dakota,United States,"SD-244, South Dakota, United States",https://www.nps.gov/moru/,43.8745634,-103.4585079
https://whichmuseum.com/museum/nelson-atkins-museum-of-art-kansas-city-8533,Art & Design,Nelson-atkins Museum of Art,Oak Street 4525,Missouri,United States,"Oak Street 4525, Missouri, United States",http://www.nelson-atkins.org,39.0449664,-94.5809582
https://whichmuseum.com/museum/madison-museum-of-contemporary-art-9931,Art & Design,Madison Museum of Contemporary Art,State Street 227,Wisconsin,United States,"State Street 227, Wisconsin, United States",https://www.mmoca.org/,43.0745214,-89.3889084
https://whichmuseum.com/museum/saint-louis-art-museum-st-louis-8189,Art & Design,Saint Louis Art Museum,Fine Arts Drive 1,Missouri,United States,"Fine Arts Drive 1, Missouri, United States",http://www.slam.org/,38.6394679,-90.2944031
https://whichmuseum.com/museum/cheyenne-depot-museum-11349,History & Anthropology,Cheyenne Depot Museum,West 15th Street 121,Wyoming,United States,"West 15th Street 121, Wyoming, United States",https://www.cheyennedepotmuseum.org/,41.1318172,-104.81431
https://whichmuseum.com/museum/future-of-flight-aviation-center-boeing-tour-mukilteo-12774,Science & Technology,Future of Flight Aviation Center & Boeing Tour,8415 Paine Field Blvd,Washington,United States,"8415 Paine Field Blvd, Washington, United States",https://www.boeingfutureofflight.com/,47.918494,-122.292439
https://whichmuseum.com/museum/arches-visitor-center-arches-national-park-moab-29281,Nature & Natural History,Arches Visitor Center - Arches National Park,-,Utah,United States,"-, Utah, United States",https://www.nps.gov/arch/index.htm,39.422519200000004,-111.714358
https://whichmuseum.com/museum/new-york-historical-society-new-york-9325,History & Anthropology,New-york Historical Society,Central Park West 170,New York,United States,"Central Park West 170, New York, United States",https://www.nyhistory.org/,40.7792489,-73.9743038
https://whichmuseum.com/museum/bubble-planet-washington-dc-washington-d-c-48600,NA,Bubble Planet Washington DC,524 Rhode Island Ave NE,Washington DC,United States,"524 Rhode Island Ave NE, Washington DC, United States",https://bubble-planet.com/washington-dc/,38.9220187,-76.9987145
https://whichmuseum.com/museum/audubon-aquarium-of-the-americas-new-orleans-9116,Nature & Natural History,Audubon Aquarium of the Americas,Canal Street 1,Louisiana,United States,"Canal Street 1, Louisiana, United States",http://audubonnatureinstitute.org/aquarium,29.9508819,-90.0632066
https://whichmuseum.com/museum/miami-children-s-museum-8707,Specialized & Alternative,Miami Children's Museum,980 Macarthur CausewayMiami,Florida,United States,"980 Macarthur CausewayMiami, Florida, United States",http://miamichildrensmuseum.org,NA,NA
https://whichmuseum.com/museum/the-jewish-museum-new-york-9307,Art & Design,The Jewish Museum,5th Avenue 1109,New York,United States,"5th Avenue 1109, New York, United States",https://thejewishmuseum.org,40.7854097,-73.9571827
https://whichmuseum.com/museum/ponce-de-leon-s-fountain-of-youth-archeological-park-st-augustine-9659,History & Anthropology,Ponce De Leon's Fountain of Youth Archeological Park,11 Magnolia Ave,Florida,United States,"11 Magnolia Ave, Florida, United States",http://www.fountainofyouthflorida.com,29.2777218,-81.0862674
https://whichmuseum.com/museum/living-computers-museum-labs-seattle-8893,Science & Technology,Living Computers: Museum + Labs,1st Avenue South 2245,Washington,United States,"1st Avenue South 2245, Washington, United States",http://www.livingcomputers.org/,47.5825062,-122.3347169
https://whichmuseum.com/museum/rockwell-museum-corning-11389,Art & Design,Rockwell Museum,Cedar Street 111,New York,United States,"Cedar Street 111, New York, United States",http://rockwellmuseum.org/,40.6693011,-73.7236792
https://whichmuseum.com/museum/fort-jackson-savannah-8315,History & Anthropology,Fort Jackson,Fort Jackson Road 1,Georgia,United States,"Fort Jackson Road 1, Georgia, United States",http://www.chsgeorgia.org/Old-Fort-Jackson.html,32.0820792,-81.0364285
https://whichmuseum.com/museum/phoenix-zoo-8491,Nature & Natural History,Phoenix Zoo,North Galvin Parkway 455,Arizona,United States,"North Galvin Parkway 455, Arizona, United States",http://www.phoenixzoo.org,33.4496185,-111.9463685
