Name,Address,Latitude,Longitude,Phone,Email,Website,Website Label,Business Hours,Image URL,Description,Hyperlink,Hyperlink Label,Priority,Active
Beiden Field,,36.8133047,-119.7553861,,,,,,,,,,,TRUE
Blue Bell Park,,30.6060178,-96.3412947,,,,,,,,,,,TRUE
Blue Cross Park,,49.8937221,-97.1321225,,,,,,,,,,,TRUE
Blue Wahoos Stadium,,30.4041011,-87.2178841,,,,,,,,,,,TRUE
Boshamer Stadium,,35.9056936,-79.0431493,,,,,,,,,,,TRUE
Bosse Field,,37.9929709,-87.5627089,,,,,,,,,,,TRUE
Bowling Green Ballpark,,36.9969146,-86.440553,,,,,,,,,,,TRUE
Brooks Field,,34.2219474,-77.8732125,,,,,,,,,,,TRUE
Busch Stadium,,38.6226712,-90.192368,,,,,,,,,,,TRUE
Bush Field,,41.308922,-72.9590786,,,,,,,,,,,TRUE
CACTI Park of the Palm Beaches,,26.7561011,-80.1166713,,,,,,,,,,,TRUE
Camelback Ranch,,33.5137226,-112.2955728,,,,,,,,,,,TRUE
Campanelli Stadium,,42.0692944,-71.0418676,,,,,,,,,,,TRUE
Canac Stadium,,46.8178006,-71.2338817,,,,,,,,,,,TRUE
CarMax Park,,37.5698208,-77.4652326,,,,,,,,,,,TRUE
CaroMont Health Park,,35.2629617,-81.1944741,,,,,,,,,,,TRUE
CarShield Field,,38.8201084,-90.6797898,,,,,,,,,,,TRUE
Cashman Field,,36.1800254,-115.1295197,,,,,,,,,,,TRUE
Centennial Field,,44.4819862,-73.1876564,,,,,,,,,,,TRUE
Charles Hawkins Field,,36.1434632,-86.807152,,,,,,,,,,,TRUE
Charles Schwab Field Omaha,,41.2666464,-95.9312654,,,,,,,,,,,TRUE
Charlotte Sports Park,,26.9992991,-82.1813715,,,,,,,,,,,TRUE
Chase Field,,33.4458377,-112.0666838,,,,,,,,,,,TRUE
Cheney Stadium,,47.2384816,-122.4971724,,,,,,,,,,,TRUE
Chickasaw Bricktown Ballpark,,35.4652489,-97.5074816,,,,,,,,,,,TRUE
CHS Field,,44.9507831,-93.0837893,,,,,,,,,,,TRUE
Chukchansi Park,,36.7319627,-119.7900295,,,,,,,,,,,TRUE
Citi Field,,40.7573026,-73.8456774,,,,,,,,,,,TRUE
Citizens Bank Park,,39.9063291,-75.16644,,,,,,,,,,,TRUE
Clark-LeClair Stadium,,35.5933674,-77.3673382,,,,,,,,,,,TRUE
Classic Park,,41.6411768,-81.4356423,,,,,,,,,,,TRUE
Clover Park,,27.3255962,-80.404467,,,,,,,,,,,TRUE
Clover Stadium,,41.1693346,-74.0386999,,,,,,,,,,,TRUE
Coca-Cola Field,,42.8800368,-78.8736337,,,,,,,,,,,TRUE
Coca-Cola Park,,40.6261271,-75.452299,,,,,,,,,,,TRUE
Comerica Park,,42.3388556,-83.0484008,,,,,,,,,,,TRUE
Condron Family Ballpark,,29.6489368,-82.3529614,,,,,,,,,,,TRUE
Constellation Field,,29.622331,-95.646522,,,,,,,,,,,TRUE
Coolray Field,,34.0404183,-83.9919806,,,,,,,,,,,TRUE
CoolToday Park,,27.0325507,-82.3198595,,,,,,,,,,,TRUE
Coors Field,,39.7565439,-104.9939668,,,,,,,,,,,TRUE
Copeland Park,,43.8367556,-91.2505424,,,,,,,,,,,TRUE
Covenant Health Park,,35.9724015,-83.9148934,,,,,,,,,,,TRUE
Crutcher Scott Field,,32.4727945,-99.7067749,,,,,,,,,,,TRUE
Dabos Park,,32.3824712,-86.3105679,,,,,,,,,,,TRUE
Daikin Park,,29.7571313,-95.3554273,,,,,,,,,,,TRUE
Dan Law Field,,33.5884186,-101.876564,,,,,,,,,,,TRUE
Danville Stadium,,40.1100395,-87.631309,,,,,,,,,,,TRUE
Darryl & Lori Schroeder Park,,29.7269211,-95.3450954,,,,,,,,,,,TRUE
David F. Couch Ballpark,,36.1301195,-80.2516723,,,,,,,,,,,TRUE
Day Air Ballpark,,39.7643214,-84.1847134,,,,,,,,,,,TRUE
Dell Diamond,,30.5279945,-97.6298332,,,,,,,,,,,TRUE
Devon Park,,35.5247443,-97.463994,,,,,,,,,,,TRUE
Dickey-Stephens Park,,34.754968,-92.272228,,,,,,,,,,,TRUE
Dick Howser Stadium,,30.4410521,-84.303503,,,,,,,,,,,TRUE
Disharoon Park,,38.0457508,-78.5131287,,,,,,,,,,,TRUE
Dobbins Stadium,,38.5415909,-121.7578804,,,,,,,,,,,TRUE
Dodd Stadium,,41.5734142,-72.1070051,,,,,,,,,,,TRUE
Dodger Stadium,,34.0740261,-118.2398629,,,,,,,,,,,TRUE
Doug Kingsmore Stadium,,34.6785174,-82.8493594,,,,,,,,,,,TRUE
Dow Diamond,,43.6089697,-84.2360616,,,,,,,,,,,TRUE
Dozer Park,,40.6877487,-89.5973897,,,,,,,,,,,TRUE
Dudy Noble Field,,33.4632525,-88.7937731,,,,,,,,,,,TRUE
Duly Health and Care Field,,41.5259934,-88.077457,,,,,,,,,,,TRUE
Dunkin' Donuts Park,,41.7716758,-72.6746356,,,,,,,,,,,TRUE
Dunn Field,,42.0797747,-76.7803573,,,,,,,,,,,TRUE
Durham Bulls Athletic Park,,35.9916448,-78.9038085,,,,,,,,,,,TRUE
East Field,,43.3161701,-73.6271739,,,,,,,,,,,TRUE
Eck Stadium,,37.7222735,-97.2876048,,,,,,,,,,,TRUE
Edinburg Baseball Stadium,,26.3126126,-98.1752872,,,,,,,,,,,TRUE
Ed Smith Stadium,,27.3474119,-82.5168085,,,,,,,,,,,TRUE
Equity Bank Park,,37.6818586,-97.3449621,,,,,,,,,,,TRUE
Erlanger Park,,35.0282815,-85.3194287,,,,,,,,,,,TRUE
ESL Ballpark,,43.1584237,-77.6189446,,,,,,,,,,,TRUE
Excite Ballpark,,37.3200727,-121.8625402,,,,,,,,,,,TRUE
Fenway Park,,42.3465319,-71.0972284,,,,,,,,,,,TRUE
Fifth Third Field,,41.6486411,-83.5380435,,,,,,,,,,,TRUE
Fifth Third Park,,34.9453882,-81.9358505,,,,,,,,,,,TRUE
FirstEnergy Stadium,,40.365659,-75.9335089,,,,,,,,,,,TRUE
First Horizon Park,,36.17282,-86.7848897,,,,,,,,,,,TRUE
First National Bank Field,,36.0767308,-79.7945595,,,,,,,,,,,TRUE
Fiscalini Field,,34.1348791,-117.2631741,,,,,,,,,,,TRUE
Five County Stadium,,35.8175261,-78.2698631,,,,,,,,,,,TRUE
Fluor Field,,34.8425669,-82.4078894,,,,,,,,,,,TRUE
FNB Field,,40.2559078,-76.8899095,,,,,,,,,,,TRUE
Foster Field,,31.4361789,-100.4532552,,,,,,,,,,,TRUE
Founders Park,,33.9863832,-81.0426234,,,,,,,,,,,TRUE
Four Winds Field,,41.670724,-86.2549871,,,,,,,,,,,TRUE
Fox Cities Stadium,,44.2836534,-88.4683513,,,,,,,,,,,TRUE
Franklin Field,,42.918655,-88.016493,,,,,,,,,,,TRUE
Franklin Properties Ballpark,,40.765559,-73.1925219,,,,,,,,,,,TRUE
Fraser Field,,42.4740832,-70.9539878,,,,,,,,,,,TRUE
Frawley Stadium,,39.732802,-75.5642867,,,,,,,,,,,TRUE
Funko Field,,47.96681,-122.2022473,,,,,,,,,,,TRUE
Gesa Stadium,,46.2658532,-119.1720378,,,,,,,,,,,TRUE
Globe Life Field,,32.7476878,-97.0840465,,,,,,,,,,,TRUE
GCU Ballpark,,33.5124703,-112.1334547,,,,,,,,,,,TRUE
GoMart Park,,38.3490356844892,-81.6251242160797,,,,,,,,,,,TRUE
Goodwin Field,,33.8872057,-117.8853446,,,,,,,,,,,TRUE
Goodyear Ballpark,,33.4293551,-112.389729,,,,,,,,,,,TRUE
Goss Stadium,,44.5629484,-123.2772544,,,,,,,,,,,TRUE
Grainger Stadium,,35.2702368,-77.5740337,,,,,,,,,,,TRUE
Great American Ball Park,,39.0970536,-84.5063209,,,,,,,,,,,TRUE
Greater Nevada Field,,39.5290197,-119.8079467,,,,,,,,,,,TRUE
Hadlock Field,,43.6571531,-70.2780604,,,,,,,,,,,TRUE
Hammond Stadium,,26.5383674,-81.8415999,,,,,,,,,,,TRUE
Harbor Park,,36.8424173,-76.2785697,,,,,,,,,,,TRUE
Harry Grove Stadium,,39.4012329,-77.4130796,,,,,,,,,,,TRUE
Haymarket Park,,40.822903,-96.7131615,,,,,,,,,,,TRUE
Heritage Financial Park,,41.5279293,-73.9600681,,,,,,,,,,,TRUE
Hi Corbett Field,,32.2126195,-110.9199965,,,,,,,,,,,TRUE
Hillsboro Ballpark,,45.5542156,-122.9086232,,,,,,,,,,,TRUE
Hinchliffe Stadium,,40.9183621,-74.1814112,,,,,,,,,,,TRUE
Hodgetown,,35.2053852,-101.831701,,,,,,,,,,,TRUE
Hohokam Stadium,,33.4388995,-111.8292171,,,,,,,,,,,TRUE
HomeTrust Park,,35.5870992,-82.5491237,,,,,,,,,,,TRUE
Hoover Metropolitan Stadium,,33.3383894,-86.8492305,,,,,,,,,,,TRUE
Huntington Park,,39.9684788,-83.0108069,,,,,,,,,,,TRUE
Impact Field,,41.9768482,-87.871694,,,,,,,,,,,TRUE
Isotopes Park,,35.0699335,-106.628859,,,,,,,,,,,TRUE
Jackson Baseball Stadium,,35.6790344,-88.769542,,,,,,,,,,,TRUE
Jackson Field,,42.7353504,-84.5455992,,,,,,,,,,,TRUE
Jack Kaiser Stadium,,40.7237219,-73.7912232,,,,,,,,,,,TRUE
Jackie Robinson Ballpark,,29.2101535,-81.0162091,,,,,,,,,,,TRUE
Jerry Uht Park,,42.127384,-80.0801074,,,,,,,,,,,TRUE
JetBlue Park,,26.5513245,-81.7616593,,,,,,,,,,,TRUE
Jim Patterson Stadium,,38.2057967,-85.7620883,,,,,,,,,,,TRUE
Joker Marchant Stadium,,28.0748581,-81.9505942,,,,,,,,,,,TRUE
Joseph L. Bruno Stadium,,42.6958892,-73.6796165,,,,,,,,,,,TRUE
"Joseph P. Riley, Jr. Park",,32.7901698,-79.9614411,,,,,,,,,,,TRUE
Kauffman Stadium,,39.0517018,-94.4802332,,,,,,,,,,,TRUE
Keesler Federal Park,,30.3953562,-88.8930309,,,,,,,,,,,TRUE
Kino Veterans Memorial Stadium,,32.1768185,-110.9333404,,,,,,,,,,,TRUE
Labatt Park,,42.9835928,-81.258198,,,,,,,,,,,TRUE
Las Vegas Ballpark,,36.1529489,-115.3298832,,,,,,,,,,,TRUE
LECOM Field,,27.4858593,-82.5701415,,,,,,,,,,,TRUE
Legends Field,,39.1248002,-94.8307228,,,,,,,,,,,TRUE
Legends Field,,38.0658907,-84.4783187,,,,,,,,,,,TRUE
LeLacheur Park,,42.6539252,-71.3175881,,,,,,,,,,,TRUE
Les Murakami Stadium,,21.2929431,-157.815814,,,,,,,,,,,TRUE
Lewis & Clark Park,,42.443625,-96.3634658,,,,,,,,,,,TRUE
Lindquist Field,,41.2243838,-111.9748235,,,,,,,,,,,TRUE
Lindsey Nelson Stadium,,35.9488285,-83.9294314,,,,,,,,,,,TRUE
LMCU Ballpark,,43.0408692,-85.6591987,,,,,,,,,,,TRUE
loanDepot Park,,25.7777885,-80.2192712,,,,,,,,,,,TRUE
LoanMart Field,,34.1031166,-117.5473487,,,,,,,,,,,TRUE
Louisville Slugger Field,,38.2567928,-85.7444823,,,,,,,,,,,TRUE
L.P. Franz Stadium,,35.7493596,-81.3784361,,,,,,,,,,,TRUE
Lupton Stadium,,32.7024771,-97.3719978,,,,,,,,,,,TRUE
Luther Williams Field,,32.829332,-83.6140627,,,,,,,,,,,TRUE
Mahaney Diamond,,44.9051541,-68.6701941,,,,,,,,,,,TRUE
Maimonides Park,,40.5741308,-73.983634,,,,,,,,,,,TRUE
Marion Stadium,,37.7475982,-88.9624277,,,,,,,,,,,TRUE
Medlar Field at Lubrano Park,,40.8122502,-77.8513098,,,,,,,,,,,TRUE
Meritus Park,,39.6398638,-77.7246969,,,,,,,,,,,TRUE
M.L. Tigue Moore Field,,30.2130546,-92.0416546,,,,,,,,,,,TRUE
Modern Woodmen Field,,37.6219648,-121.0007358,,,,,,,,,,,TRUE
Modern Woodman Park,,41.5183142,-90.5815994,,,,,,,,,,,TRUE
Momentum Bank Ballpark,,31.9870304,-102.1551597,,,,,,,,,,,TRUE
Mulcahy Stadium,,61.2051805,-149.8776769,,,,,,,,,,,TRUE
Muzzy Field,,41.6735409,-72.9599959,,,,,,,,,,,TRUE
Nat Bailey Stadium,,49.242399,-123.1068063,,,,,,,,,,,TRUE
Nationals Park,,38.8733104,-77.0073259,,,,,,,,,,,TRUE
NelsonCorp Field,,41.8490247664733,-90.1852011680603,,,,,,,,,,,TRUE
Nelson Wolff Municipal Stadium,,29.4087781,-98.60075,,,,,,,,,,,TRUE
NBT Bank Stadium,,43.0796481,-76.1653912,,,,,,,,,,,TRUE
Nettleton Stadium,,39.7304092,-121.8535924,,,,,,,,,,,TRUE
New Britain Stadium,,41.6489136,-72.7752721,,,,,,,,,,,TRUE
Newman Outdoor Field,,46.8987875,-96.8036699,,,,,,,,,,,TRUE
Northeast Delta Dental Stadium,,42.981709,-71.4659894,,,,,,,,,,,TRUE
Northwestern Medicine Field,,41.8805772,-88.2817822,,,,,,,,,,,TRUE
NYSEG Stadium,,42.1032613,-75.9048199,,,,,,,,,,,TRUE
Oakland Coliseum,,37.7515627,-122.2006077,,,,,,,,,,,TRUE
O'Brate Stadium,,36.1310502,-97.0687916,,,,,,,,,,,TRUE
Ogren Park at Allegiance Field,,46.8739813,-114.0065646,,,,,,,,,,,TRUE
ONEOK Field,,36.1597845,-95.9877419,,,,,,,,,,,TRUE
ONT Field,,34.0179272,-117.6036004,,,,,,,,,,,TRUE
Oracle Park,,37.778364,-122.3888969,,,,,,,,,,,TRUE
Oriole Park at Camden Yards,,39.2840828,-76.6214632,,,,,,,,,,,TRUE
Ottawa Stadium,,45.4202815,-75.6532145,,,,,,,,,,,TRUE
Parkview Field,,41.0746037,-85.1424551,,,,,,,,,,,TRUE
Paterson Field,,32.3821179,-86.290977,,,,,,,,,,,TRUE
Pelicans Ballpark,,33.7110607,-78.8841748,,,,,,,,,,,TRUE
Penn Medicine Park,,40.0489795,-76.3111424,,,,,,,,,,,TRUE
Peoples Natural Gas Field,,40.4734525,-78.3946394,,,,,,,,,,,TRUE
Petco Park,,32.7079209,-117.157023,,,,,,,,,,,TRUE
Pete Taylor Park,,31.3335789,-89.3379235,,,,,,,,,,,TRUE
Phil Welch Stadium,,39.7381813,-94.8267102,,,,,,,,,,,TRUE
Phoenix Municipal Stadium,,33.4494543,-111.9543421,,,,,,,,,,,TRUE
PK Park,,44.0589261,-123.0652427,,,,,,,,,,,TRUE
Plainsman Park,,32.5996051,-85.4895436,,,,,,,,,,,TRUE
Polar Park,,42.2571971,-71.8010943,,,,,,,,,,,TRUE
PNC Field,,41.3607374,-75.6836021,,,,,,,,,,,TRUE
PNC Park,,40.4467348,-80.0051773,,,,,,,,,,,TRUE
Prince George’s Stadium,,38.9460342,-76.7090319,,,,,,,,,,,TRUE
Principal Park,,41.5804369,-93.6157893,,,,,,,,,,,TRUE
Progressive Field,,41.496163,-81.6851734,,,,,,,,,,,TRUE
Raimondi Park,,37.8159402,-122.2937988,,,,,,,,,,,TRUE
Rate Field,,41.8295453,-87.6334763,,,,,,,,,,,TRUE
Reckling Park,,29.7131544,-95.4040611,,,,,,,,,,,TRUE
Regency Furniture Stadium,,38.5621936,-76.9026017,,,,,,,,,,,TRUE
Regions Field,,33.5074876,-86.810317,,,,,,,,,,,TRUE
RE/MAX Field,,53.5318076,-113.4967946,,,,,,,,,,,TRUE
Rickwood Field,,33.5020483,-86.8555712,,,,,,,,,,,TRUE
Riders Field,,33.0985703,-96.819511,,,,,,,,,,,TRUE
Ripken Stadium,,39.5306829,-76.1849069,,,,,,,,,,,TRUE
Riverfront Stadium,,42.5112098,-92.3532844,,,,,,,,,,,TRUE
Robin Roberts Stadium,,39.8176343,-89.6356273,,,,,,,,,,,TRUE
Roger Dean Stadium,,26.8912151,-80.116092,,,,,,,,,,,TRUE
Rogers Centre,,43.6413706,-79.389267,,,,,,,,,,,TRUE
Route 66 Stadium,,37.2117036,-93.2791936,,,,,,,,,,,TRUE
Salem Memorial Ballpark,,37.284997,-80.036602,,,,,,,,,,,TRUE
Sal Maglie Stadium,,43.1003248,-79.0258008,,,,,,,,,,,TRUE
Salt River Fields at Talking Stick,,33.5455438,-111.8844867,,,,,,,,,,,TRUE
Sam Suplizio Field,,39.0761263,-108.5498409,,,,,,,,,,,TRUE
San Manuel Stadium,,34.0979017,-117.29491,,,,,,,,,,,TRUE
Sargent's Stadium at the Point,,40.3288143,-78.9247191,,,,,,,,,,,TRUE
Scottsdale Stadium,,33.4892093,-111.920321,,,,,,,,,,,TRUE
Segra Park,,34.0196033,-81.0325384,,,,,,,,,,,TRUE
Segra Stadium,,35.0554458,-78.8833931,,,,,,,,,,,TRUE
Sewell-Thomas Stadium,,33.2045455,-87.5385475,,,,,,,,,,,TRUE
ShoreTown Ballpark,,40.0754608,-74.1864896,,,,,,,,,,,TRUE
Sioux Falls Stadium,,43.5592938,-96.7483413,,,,,,,,,,,TRUE
SIUH Community Park,,40.6458207,-74.0763213,,,,,,,,,,,TRUE
Skylands Stadium,,41.1268232,-74.7123849,,,,,,,,,,,TRUE
Sloan Park,,33.4315756,-111.8815577,,,,,,,,,,,TRUE
Southwest University Park,,31.7592523,-106.4924526,,,,,,,,,,,TRUE
ForeFront Field,,41.4600959,-82.0610261,,,,,,,,,,,TRUE
SRP Park,,33.4849143,-81.9761288,,,,,,,,,,,TRUE
Stanky Field,,30.6917884,-88.1842303,,,,,,,,,,,TRUE
Steinbrenner Field,,27.9803703,-82.5062191,,,,,,,,,,,TRUE
Surprise Stadium,,33.6281455,-112.3777235,,,,,,,,,,,TRUE
Sutter Health Park,,38.5807817,-121.5133381,,,,,,,,,,,TRUE
Swayze Field,,34.3624575,-89.528634,,,,,,,,,,,TRUE
Synovus Park,,32.4523539,-84.9912392,,,,,,,,,,,TRUE
Target Field,,44.9817387,-93.2772517,,,,,,,,,,,TRUE
TD Ballpark,,28.0034767,-82.7864134,,,,,,,,,,,TRUE
TD Bank Ballpark,,40.5604956,-74.5527934,,,,,,,,,,,TRUE
Tempe Diablo Stadium,,33.4013696,-111.9698453,,,,,,,,,,,TRUE
The Ballpark at America First Square,,40.5494645,-112.0224363,,,,,,,,,,,TRUE
The Corn Crib,,40.5338532,-89.0035594,,,,,,,,,,,TRUE
The Diamond,,33.6545395,-117.3017979,,,,,,,,,,,TRUE
Thomas More Stadium,,38.9824808,-84.6381569,,,,,,,,,,,TRUE
T-Mobile Park,,47.5915563,-122.3319697,,,,,,,,,,,TRUE
Toyota Field,,34.6838868,-86.7246058,,,,,,,,,,,TRUE
Trois-Rivieres Stadium,,46.3482162,-72.5565863,,,,,,,,,,,TRUE
Tropicana Field,,27.768166,-82.6534573,,,,,,,,,,,TRUE
Truist Stadium,,36.0920602,-80.2547407,,,,,,,,,,,TRUE
Truist Field,,35.2284348,-80.8483136,,,,,,,,,,,TRUE
Truist Park,,33.8907196,-84.4677437,,,,,,,,,,,TRUE
Truist Point,,35.958906,-80.0114466,,,,,,,,,,,TRUE
Trustmark Park,,32.2742161,-90.147264,,,,,,,,,,,TRUE
Turchin Stadium,,29.9462985,-90.1155764,,,,,,,,,,,TRUE
Turtle Creek Stadium,,44.682233,-85.6599069,,,,,,,,,,,TRUE
UFCU Disch-Falk Field,,30.2797677,-97.7260441,,,,,,,,,,,TRUE
U.S. Steel Yard,,41.6030165,-87.3314434,,,,,,,,,,,TRUE
Veterans Memorial Stadium,,41.9679861,-91.686101,,,,,,,,,,,TRUE
Victory Field,,39.7649232,-86.1683679,,,,,,,,,,,TRUE
Vincent-Beck Stadium,,30.0343901,-94.0745759,,,,,,,,,,,TRUE
Virginia Credit Union Stadium,,38.3173733,-77.5106093,,,,,,,,,,,TRUE
Volcanoes Stadium,,45.0155826,-122.9926085,,,,,,,,,,,TRUE
VyStar Ballpark,,30.3251564,-81.64258,,,,,,,,,,,TRUE
Wade Stadium,,46.7537846,-92.1439005,,,,,,,,,,,TRUE
War Memorial Stadium,,37.0095183,-76.3869632,,,,,,,,,,,TRUE
War Memorial Stadium,,36.0796616,-79.7771789,,,,,,,,,,,TRUE
Warner Park,,43.1306574,-89.3673956,,,,,,,,,,,TRUE
WellSpan Park,,39.9683225,-76.7281079,,,,,,,,,,,TRUE
Werner Park,,41.1520086,-96.106081,,,,,,,,,,,TRUE
Whataburger Field,,27.8098424,-97.3990452,,,,,,,,,,,TRUE
Wilson Ballpark,,35.721127,-77.9149521,,,,,,,,,,,TRUE
Wintrust Field,,41.9933165,-88.1176364,,,,,,,,,,,TRUE
Wrigley Field,,41.9481999,-87.6552773,,,,,,,,,,,TRUE
Yankee Stadium,,40.8294871,-73.9260149,,,,,,,,,,,TRUE
Yogi Berra Stadium,,40.8692293,-74.195137,,,,,,,,,,,TRUE
Abbott Memorial Alumni Stadium,,32.4248731,-85.705322,,,,,,,,,,,TRUE
Acrisure Stadium,,40.4467593,-80.0157881,,,,,,,,,,,TRUE
Acrisure Bounce House,,28.6082414,-81.1925805,,,,,,,,,,,TRUE
Aggie Memorial Stadium,,32.2796496,-106.7411041,,,,,,,,,,,TRUE
A.J. McClung Memorial Stadium,,32.4515487,-84.9849022,,,,,,,,,,,TRUE
Alamodome,,29.4168343,-98.4787631,,,,,,,,,,,TRUE
Albertsons Stadium,,43.6029101,-116.195891,,,,,,,,,,,TRUE
Alerus Center,,47.9106179849019,-97.0913529396057,,,,,,,,,,,TRUE
Alex G. Spanos Stadium,,35.2984767,-120.6650519,,,,,,,,,,,TRUE
Alfond Stadium,,44.9052073,-68.6716855,,,,,,,,,,,TRUE
Alexander Stadium,,40.1626842,-84.210067,,,,,,,,,,,TRUE
Allegacy Stadium,,36.1306351,-80.2546066,,,,,,,,,,,TRUE
Allegiant Stadium,,36.0908015,-115.1833585,,,,,,,,,,,TRUE
Allen E. Paulson Stadium,,32.4122026,-81.7831278,,,,,,,,,,,TRUE
Allianz Field,,44.952903,-93.1651008,,,,,,,,,,,TRUE
Alumni Stadium,,42.3351519,-71.166333,,,,,,,,,,,TRUE
America First Field,,40.582858,-111.8933594,,,,,,,,,,,TRUE
American Legion Memorial Stadium,,35.2182079,-80.8282004,,,,,,,,,,,TRUE
AmFirst Stadium,,33.8203193,-85.766337,,,,,,,,,,,TRUE
Amon G. Carter Stadium,,32.7096813,-97.3681355,,,,,,,,,,,TRUE
Andy Kerr Stadium,,42.8165114,-75.5457688,,,,,,,,,,,TRUE
Arizona Stadium,,32.2288939,-110.9488302,,,,,,,,,,,TRUE
Arlin Field,,40.7648933,-82.5507292,,,,,,,,,,,TRUE
Armstrong Stadium,,37.0205351,-76.333598,,,,,,,,,,,TRUE
Arrowhead Stadium,,39.0488689,-94.4839239,,,,,,,,,,,TRUE
Arthur Ashe Stadium,,40.7498579,-73.8470131,,,,,,,,,,,TRUE
ASU Stadium,,32.3642489,-86.2897861,,,,,,,,,,,TRUE
Astound Broadband Stadium,,31.9892081,-102.1539512,,,,,,,,,,,TRUE
AT&T Stadium,,32.7478322,-97.0928122,,,,,,,,,,,TRUE
Atwood Stadium,,43.0168436,-83.7018267,,,,,,,,,,,TRUE
Audi Field,,38.8688416,-77.0128942,,,,,,,,,,,TRUE
Autzen Stadium,,44.058263,-123.0684937,,,,,,,,,,,TRUE
A.W. Mumford Stadium,,30.5220104,-91.1895062,,,,,,,,,,,TRUE
Bain-Schaeffer Buffalo Stadium,,34.9865807,-101.913584,,,,,,,,,,,TRUE
Bakersfield Memorial Stadium,,35.4093583,-118.9694651,,,,,,,,,,,TRUE
Bank of America Stadium,,35.2257793,-80.8528519,,,,,,,,,,,TRUE
Bazemore-Hyder Stadium,,30.8459652,-83.2839847,,,,,,,,,,,TRUE
BC Place,,49.2767368,-123.1119347,,,,,,,,,,,TRUE
Beaver Stadium,,40.8122258,-77.8561324,,,,,,,,,,,TRUE
Ben Hill Griffin Stadium,,29.6498315,-82.3485804,,,,,,,,,,,TRUE
Bill Snyder Family Stadium,,39.2020382,-96.5938488,,,,,,,,,,,TRUE
BMO Field,,43.6331866,-79.4185889,,,,,,,,,,,TRUE
BMO Stadium,,34.0127514,-118.2845968,,,,,,,,,,,TRUE
Bobby Dodd Stadium,,33.7724766,-84.3928958,,,,,,,,,,,TRUE
Bobcat Stadium,,45.6589125,-111.0494399,,,,,,,,,,,TRUE
Boone Pickens Stadium,,36.1257,-97.0665801,,,,,,,,,,,TRUE
Bowman Gray Stadium,,36.0826834,-80.2220285,,,,,,,,,,,TRUE
Brady Street Stadium,,41.55577,-90.5671048,,,,,,,,,,,TRUE
Bragg Memorial Stadium,,30.426043,-84.2917764,,,,,,,,,,,TRUE
Braly Municipal Stadium,,34.8107467,-87.6705874,,,,,,,,,,,TRUE
Bridgeforth Stadium,,38.4352284,-78.8729525,,,,,,,,,,,TRUE
Brooks Stadium,,33.7928616,-79.0174592,,,,,,,,,,,TRUE
Brown Stadium,,41.8421753,-71.3943529,,,,,,,,,,,TRUE
Bryant-Denny Stadium,,33.2077413,-87.5504833,,,,,,,,,,,TRUE
B.T. Harvey Stadium,,33.745771,-84.4161238,,,,,,,,,,,TRUE
Caesars Superdome,,29.9509373,-90.0811958,,,,,,,,,,,TRUE
Cajun Field,,30.2158638,-92.041719,,,,,,,,,,,TRUE
California Memorial Stadium,,37.8710169,-122.250731,,,,,,,,,,,TRUE
Camping World Stadium,,28.539055,-81.4027905,,,,,,,,,,,TRUE
Camp Randall Stadium,,43.0698597,-89.4126821,,,,,,,,,,,TRUE
Canvas Stadium,,40.5702272,-105.0879729,,,,,,,,,,,TRUE
Carpenter-Haygood Stadium,,34.1346327,-93.0633751,,,,,,,,,,,TRUE
Carroll Stadium,,39.7710918,-86.1778737,,,,,,,,,,,TRUE
Carter-Finley Stadium,,35.8008119,-78.7195086,,,,,,,,,,,TRUE
Casey Stadium,,42.6808501,-73.8272453,,,,,,,,,,,TRUE
CEFCU Stadium,,37.3197911,-121.868366,,,,,,,,,,,TRUE
Central Parc Stadium,,33.7356716,-84.389441,,,,,,,,,,,TRUE
Centennial Stadium,,39.5828151,-104.8279497,,,,,,,,,,,TRUE
Centreville Bank Stadium,,41.8696763,-71.3829919,,,,,,,,,,,TRUE
Chad Richison Stadium,,35.6615327,-97.4707246,,,,,,,,,,,TRUE
Chapman Field,,40.2381265,-77.0648386,,,,,,,,,,,TRUE
Charlie W. Johnson Stadium,,34.0181271,-81.0105658,,,,,,,,,,,TRUE
Chase Stadium,,26.1931544,-80.1610735,,,,,,,,,,,TRUE
Children's Mercy Park,,39.1216373,-94.8231804,,,,,,,,,,,TRUE
Christy Mathewson-Memorial Stadium,,40.9518796,-76.8854088,,,,,,,,,,,TRUE
City Stadium,,37.5496769,-77.4867225,,,,,,,,,,,TRUE
Clarence T.C. Ching Athletics Complex,,21.2943691,-157.8170118,,,,,,,,,,,TRUE
Cleveland Browns Stadium,,41.5060223,-81.6995073,,,,,,,,,,,TRUE
Commonwealth Stadium,,53.5596468,-113.4760667,,,,,,,,,,,TRUE
Cotton Bowl,,32.7795354,-96.7595531,,,,,,,,,,,TRUE
CPKC Stadium,,39.1194053,-94.5668718,,,,,,,,,,,TRUE
Cramton Bowl,,32.3794903,-86.2929619,,,,,,,,,,,TRUE
Credit One Stadium,,32.8614296,-79.9036397,,,,,,,,,,,TRUE
DakotaDome,,42.7911493,-96.9276953,,,,,,,,,,,TRUE
Dana J. Dykhouse Stadium,,44.3210234,-96.7801202,,,,,,,,,,,TRUE
Darrell K. Royal-Texas Memorial Stadium,,30.2836034,-97.7325511,,,,,,,,,,,TRUE
DATCU Stadium,,33.2038991,-97.1592665,,,,,,,,,,,TRUE
